load_time,source_desc,year,freq_desc,reference_period_desc,begin_code,week_ending,agg_level_desc,domain_desc,state_alpha,region_desc,commodity_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domaincat_desc,class_desc,Value
2021-05-03,SURVEY,2020,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,TEXAS,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,12250000
2021-05-03,SURVEY,2020,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,TEXAS,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,13296000
2021-05-03,SURVEY,2020,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,TEXAS,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,13459000
2021-05-03,SURVEY,2020,MONTHLY,JAN THRU MAR,1,,NATIONAL,TYPE OF OPERATION,US,,WHEAT,FOR FLOUR & SEMOLINA,USAGE,BU,"WHEAT, SPRING, DURUM, FOR FLOUR & SEMOLINA - USAGE, MEASURED IN BU",TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"SPRING, DURUM",17316000
2021-05-03,SURVEY,2020,MONTHLY,APR THRU JUN,4,,NATIONAL,TYPE OF OPERATION,US,,WHEAT,FOR FLOUR & SEMOLINA,USAGE,BU,"WHEAT, SPRING, DURUM, FOR FLOUR & SEMOLINA - USAGE, MEASURED IN BU",TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"SPRING, DURUM",19436000
2021-05-03,SURVEY,2020,MONTHLY,JUL THRU SEP,7,,NATIONAL,TYPE OF OPERATION,US,,WHEAT,FOR FLOUR & SEMOLINA,USAGE,BU,"WHEAT, SPRING, DURUM, FOR FLOUR & SEMOLINA - USAGE, MEASURED IN BU",TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"SPRING, DURUM",17509000
2021-05-03,SURVEY,2020,MONTHLY,OCT THRU DEC,10,,NATIONAL,TYPE OF OPERATION,US,,WHEAT,FOR FLOUR & SEMOLINA,USAGE,BU,"WHEAT, SPRING, DURUM, FOR FLOUR & SEMOLINA - USAGE, MEASURED IN BU",TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"SPRING, DURUM",17300000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,NATIONAL,TYPE OF OPERATION,US,,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, (EXCL DURUM), FOR FLOUR - USAGE, MEASURED IN BU",TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),(EXCL DURUM),207284000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,NATIONAL,TYPE OF OPERATION,US,,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, (EXCL DURUM), FOR FLOUR - USAGE, MEASURED IN BU",TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),(EXCL DURUM),207979000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,NATIONAL,TYPE OF OPERATION,US,,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, (EXCL DURUM), FOR FLOUR - USAGE, MEASURED IN BU",TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),(EXCL DURUM),215146000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,NATIONAL,TYPE OF OPERATION,US,,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, (EXCL DURUM), FOR FLOUR - USAGE, MEASURED IN BU",TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),(EXCL DURUM),218851000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,NATIONAL,TOTAL,US,,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,224523000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,NATIONAL,TOTAL,US,,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,223289000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,NATIONAL,TOTAL,US,,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,230807000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,NATIONAL,TOTAL,US,,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,234761000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,CALIFORNIA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,15978000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,CALIFORNIA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,16083000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,CALIFORNIA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,16444000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,CALIFORNIA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,16557000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,CO OK,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,7311000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,CO OK,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,7194000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,CO OK,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,8047000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,CO OK,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,7987000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,FL GA SC,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,8830000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,FL GA SC,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,8595000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,FL GA SC,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,9387000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,FL GA SC,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,9160000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,IA NE,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,8267000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,IA NE,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,7834000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,IA NE,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,8220000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,IA NE,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,9522000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,ID MT OR UT WA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,15887000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,ID MT OR UT WA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,16499000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,ID MT OR UT WA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,16114000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,ID MT OR UT WA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,16435000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,IL IN WI,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,25011000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,IL IN WI,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,23934000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,IL IN WI,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,25083000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,IL IN WI,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,25223000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,KANSAS,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,14751000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,KANSAS,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,14698000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,KANSAS,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,16029000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,KANSAS,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,16101000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,KY TN,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,8515000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,KY TN,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,8365000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,KY TN,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,8803000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,KY TN,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,9183000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,MD VA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,6457000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,MD VA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,6149000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,MD VA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,6742000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,MD VA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,6493000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,MICHIGAN,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,5329000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,MICHIGAN,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,5571000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,MICHIGAN,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,5722000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,MICHIGAN,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,6065000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,MINNESOTA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,11035000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,MINNESOTA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,10919000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,MINNESOTA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,11421000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,MINNESOTA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,11643000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,MISSOURI,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,13087000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,MISSOURI,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,11679000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,MISSOURI,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,12162000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,MISSOURI,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,12595000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,NJ NY,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,12754000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,NJ NY,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,13820000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,NJ NY,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,14295000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,NJ NY,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,14228000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,NORTH CAROLINA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,7442000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,NORTH CAROLINA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,7917000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,NORTH CAROLINA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,8280000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,NORTH CAROLINA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,7915000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,NORTH DAKOTA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,14727000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,NORTH DAKOTA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,14930000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,NORTH DAKOTA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,14369000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,NORTH DAKOTA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,14679000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,OHIO,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,14016000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,OHIO,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,13004000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,OHIO,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,13185000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,OHIO,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,14021000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,OTHER STATES,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,11055000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,OTHER STATES,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,11528000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,OTHER STATES,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,11717000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,OTHER STATES,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,11469000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,PENNSYLVANIA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,11032000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,PENNSYLVANIA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,11393000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,PENNSYLVANIA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,11575000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,PENNSYLVANIA,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,11740000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,REGION : MULTI-STATE,TOTAL,,TEXAS,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,13039000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,REGION : MULTI-STATE,TOTAL,,TEXAS,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,13177000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,REGION : MULTI-STATE,TOTAL,,TEXAS,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,13212000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,REGION : MULTI-STATE,TOTAL,,TEXAS,WHEAT,FOR FLOUR,USAGE,BU,"WHEAT, FOR FLOUR - USAGE, MEASURED IN BU",NOT SPECIFIED,ALL CLASSES,13745000
2022-05-02,SURVEY,2021,MONTHLY,JAN THRU MAR,1,,NATIONAL,TYPE OF OPERATION,US,,WHEAT,FOR FLOUR & SEMOLINA,USAGE,BU,"WHEAT, SPRING, DURUM, FOR FLOUR & SEMOLINA - USAGE, MEASURED IN BU",TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"SPRING, DURUM",17239000
2022-05-02,SURVEY,2021,MONTHLY,APR THRU JUN,4,,NATIONAL,TYPE OF OPERATION,US,,WHEAT,FOR FLOUR & SEMOLINA,USAGE,BU,"WHEAT, SPRING, DURUM, FOR FLOUR & SEMOLINA - USAGE, MEASURED IN BU",TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"SPRING, DURUM",15310000
2022-05-02,SURVEY,2021,MONTHLY,JUL THRU SEP,7,,NATIONAL,TYPE OF OPERATION,US,,WHEAT,FOR FLOUR & SEMOLINA,USAGE,BU,"WHEAT, SPRING, DURUM, FOR FLOUR & SEMOLINA - USAGE, MEASURED IN BU",TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"SPRING, DURUM",15661000
2022-05-02,SURVEY,2021,MONTHLY,OCT THRU DEC,10,,NATIONAL,TYPE OF OPERATION,US,,WHEAT,FOR FLOUR & SEMOLINA,USAGE,BU,"WHEAT, SPRING, DURUM, FOR FLOUR & SEMOLINA - USAGE, MEASURED IN BU",TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"SPRING, DURUM",15910000
